,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
0,Ultraboost 5.0 DNA Shoes,Women's Sportswear,11 colors,/us/ultraboost-5.0-dna-shoes/GV8735.html,$190,"Any time you're on your feet is a good time to wear these adidas Ultraboost shoes. Equipped with all the performance technology that runners love, they're updated with extra attention to detail – just look at the contrast stitching at the toe. Energy-returning BOOST in the midsole and a foot-hugging adidas PRIMEKNIT upper make sure of it.",Regular fit; Lace closure; adidas PRIMEKNIT upper; Fitcounter molded heel counter; BOOST midsole; Torsion System; Stretchweb outsole with Continental™ Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Wonder Red / Impact Orange / Core Black; Product code: GV8735, Magic Mauve / Magic Mauve / Ecru Tint,1395,4.7,
1,Grand Court Shoes,Men's Essentials,2 colors,/us/grand-court-shoes/H02062.html,$65,A '70s style reborn. These shoes take inspiration from iconic sport styles of the past and move them into the future. The shoes craft an everyday look with a smooth leather upper. Signature 3-Stripes flash along the sides. Plush midsole cushioning gives comfort to every step.,Regular fit; Lace closure; Leather upper with synthetic leather details; Rubber outsole; Cloudfoam Comfort sockliner; Soft feel; Imported; Product color: Cloud White / Royal Blue / Cloud White; Product code: H02062, Cloud White / Core Black / Cloud White,1283,4.7,
2,Adipower Weightlifting 3 Shoes,Weightlifting,3 colors,/us/adipower-weightlifting-3-shoes/GY8923.html,$220,"The ultimate platform for heavy lifting. These adidas weightlifting shoes keep you stable under the heaviest loads thanks to their raised heel and high-density midsole. That tough-as-nails canvas upper uses a lace-and-strap combo to keep you firmly locked in. The rubber outsole is specifically designed to plant your feet on the mat.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Durable canvas upper with hook-and-loop instep strap; Locked-down feel; High-density midsole; Low-profile grippy rubber outsole; Shoe weight: 466 g; Midsole drop: 22 mm (heel: 33 mm / forefoot: 11 mm); Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Grey Three; Product code: GY8923, Core Black / Cloud White / Grey Three,24,4.3,$110
3,Puig Indoor Shoes,Men's Originals,5 colors,/us/puig-indoor-shoes/GY6936.html,$85,"Lucas Puig's precision and style is ingrained in everything he touches. The Puig Indoor takes the signature wavy lines of his cupsole classic and slims the silhouette down with a vulc construction and direct approach. Using premium materials, Adituff toe reinforcement and an Adiprene sockliner, the Puig Indoor is a ready-to-go football-inspired model for skateboarding.",Regular fit; Lace closure; Suede upper; Adituff toe; Adiprene sockliner; EVA midsole; Rubber outsole; Imported; Product color: Core Black / Core Black / Gum; Product code: GY6936, Cloud White / Cloud White / Gum,6,4.3,
4,4DFWD Pulse 2 Shoes,Women's Running,6 colors,/us/4dfwd-pulse-2-shoes/GY1647.html,$160,"Run smooth with these adidas shoes, created using state-of-the-art 3D printing technology, with incredible smoothness, guiding your strides for a more fluid run. The 4DFWD heel is angled to increase impact absorption. Working together with the EVA midsole, this unique design translates into a smooth heel transition at the moment of touchdown while the 3 layered upper is engineered for seamless stretchable support for lateral and linear movements. A rubber outsole provides superb traction for a confident stride. Made in part with recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Engineered mesh upper; Textile lining; 3D-printed 4DFWD midsole; Imported; Product color: Off White / Zero Metalic / Bliss Orange; Product code: GY1647, Off White / Zero Metalic / Bliss Orange,3,4.3,
5,Predator Edge.1 Firm Ground Soccer Cleats,Children Soccer,Firm Ground,https://www.adidas.com/us/predator-edge.1-firm-ground-soccer-cleats/GW0977.html,$120,"Swerve. Control. Power. adidas Predator has all angles covered. Hit the pitch and find your edge in these juniors' firm ground soccer cleats. On top, a Zone Skin upper includes discrete ribbed sections — each excelling at a different type of cleat-to-ball contact. Underneath, a TPU outsole keeps you bossing things on dry natural grass.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Coated textile upper; Two-piece mid-cut collar; Zone Skin rubber control zones; TPU firm ground outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Solar Yellow / Power Blue; Product code: GW0977,,68,4.5,
6,Predator Edge.3 Firm Ground Soccer Cleats,Soccer,"4 colors, Firm Ground",https://www.adidas.com/us/predator-edge.3-firm-ground-soccer-cleats/GW1002.html,$90,"Swerve. Control. Power. adidas Predator has all angles covered. Hit the pitch and find your edge in these firm ground soccer cleats. Deployed across their coated textile upper, grippy Control Zone print assists you with every touch of the ball. Underneath, an eye-catching, angular TPU outsole ensures you stay in charge on dry natural grass.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Control Zone textured upper; Two-piece mid-cut collar; Textile lining; TPU firm ground outsole; Imported; Product color: Cloud White / Solar Yellow / Power Blue; Product code: GW1002, Core Black / Cloud White / Vivid Red,163,4.2,
7,Retropy F2 Shoes,Children Originals,,https://www.adidas.com/us/retropy-f2-shoes/GZ1697.html,$60,"Match their endless energy with '80s-inspired running style. These kids' shoes take what made the adidas Racing 1 a classic and add pastel colors to keep the design fresh and youthful. EVA cushioning in the midsole and outsole makes every step a comfy one.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; OrthoLite® sockliner; Adifit length-measuring insole; EVA midsole and outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Almost Pink / Almost Blue; Product code: GZ1697,,21,5.0,
8,,,,/us/nizza-platform-mid-shoes/GY9424.html,,"Reach for the sky in these adidas Nizza Platform Mid Shoes. A bold butterfly allover print adds eye-catching texture to the canvas upper, and the classic lace closure lets you create your perfect fit.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Canvas upper; Textile lining; Rubber platform outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Wonder White / Off White / Core Black; Product code: GY9424, Almost Blue / Pantone / Wonder White,718,4.8,
9,,,,/us/jeremy-scott-forum-84-low-mono-shoes/GX7177.html,,"Whimsical ideas and bright colors are the Jeremy Scott signature, and they're splashed all over these infants' adidas Forum shoes. Part of an ongoing collaboration, the designer gives a fresh new look to a classic silhouette that got its start on the B-ball courts. The clean white upper is the perfect canvas for his creativity and theirs.",Lace closure with hook-and-loop strap; Synthetic upper; Textile lining; Synthetic outsole; Imported; Product color: Cloud White / Cloud White / Core Black; Product code: GX7177,,1,5.0,
