,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
10,,,,/us/puremotion-adapt-2.0-shoes/GX2143.html,,"These adidas running shoes have striking camo webbed laces, adding toughness to a sleek, streamlined shape. They're top competitors in terms of comfort too. The Cloudfoam midsole adds cushioning while the memory foam sockliner is pillowy under your foot.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Textile lining; Cloudfoam midsole; Memory foam sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Gold Metallic; Product code: GX2143, Core Black / Core Black / Gold Metallic,21,4.1,
11,,,,/us/kaptir-2.0-shoes/GX4244.html,,"These adidas running-style shoes support your foot at all angles, from the comfy knit upper to the specially molded heel counter to the springy Cloudfoam midsole. You could fly out the door in these, but then again, they're also great for taking things easy. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Knit textile upper; TPU heel counter; Cloudfoam midsole; Synthetic outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Green Oxide; Product code: GX4244, Shadow Maroon / Core Black / Cloud White,827,4.6,
12,,,,/us/ultraboost-22-shoes/GX5590.html,,"With the help of 1.2 million foot scans, we updated Ultraboost with a complete 360° female fit improvement. And we didn't stop there. We re-engineered the rubber outsole. We tested hundreds of prototypes. We kept going until we saw visible improvements in performance. The result? 4% more forefoot energy return, compared to Ultraboost 21 for women. The adidas PRIMEKNIT upper includes a narrower heel fit, designed to avoid heel slip and blisters. You'll be riding on a BOOST midsole with a Linear Energy Push system. The shoe's upper is made with yarn containing 50% Parley Ocean Plastic —  reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Soft heel fit; Linear Energy Push system; BOOST midsole; Weight: 10 ounces; Stretchweb outsole with Continental™ Better Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Cloud White / Cloud White / Crystal White; Product code: GX5590, Beam Pink / Core Black / Cloud White,935,4.7,
13,,,,/us/nmd_r1-primeblue-shoes/GX8312.html,,"Curiosity drives creation. Born for city exploration, this version of the adidas NMD_R1 is the cutting-edge evolution of the '80s-inspired running shoes. A stretchy knit upper crafted from recycled materials hugs your foot for comfort on the go. Long commutes and slick city sidewalks are no problem, thanks to the grippy rubber outsole and Boost midsole beneath your feet.

This product is made with Primeblue, a high-performance recycled material made in part with Parley Ocean Plastic. 50% of the upper is textile, 75% of the textile is Primeblue yarn. No virgin polyester.","Lace closure; Stretch knit upper; Supportive, sock-like fit; Boost midsole; Rubber outsole; Primeblue; Imported; Product color: Core Black / Core Black / Solar Pink; Product code: GX8312", Core Black / Core Black / Solar Pink,362,4.5,
14,,,,/us/superstar-shoes/EF5398.html,,"Back in the day they were the go-to basketball low top. Today they're a streetwear icon. These juniors' shoes celebrate 50 years of the adidas Superstar. From the classic shell toe to the serrated 3-Stripes, this anniversary edition honors an unmistakable adidas design. Built on a comfortable rubber cupsole, they look fresh and fun no matter the color.",Regular fit; Lace closure; Leather upper; Iconic leather trainers for daily wear; Molded sockliner; Imported; Product color: Core Black / Cloud White / Core Black; Product code: EF5398, Core Black / Cloud White / Core Black,1196,4.9,
15,,,,/us/vulc-raid3r-shoes/GW9181.html,,"These adidas sneakers are tasteful and minimal, so they'll get you out the door, whether you're going for a weekend stroll or directly to your desk. The canvas upper feels light and comfy, while the little details, like the outline-stitched 3-Stripes, look as good with skirts as with cropped joggers. 

Made in part with recycled content generated from production waste, e.g.,. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Canvas upper; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Magic Mauve / Magic Mauve / Matt Purple Met.; Product code: GW9181,,168,4.5,
16,,,,/us/court-platform-cln-shoes/GW6909.html,,"Stand head and shoulders above the competition. These adidas skate-inspired sneakers have a thick, platform-style midsole for added elevation. The understated textile upper provides the finishing touch.

Our cotton products support more sustainable cotton farming.",Regular fit; Lace closure; Canvas upper; Women's-specific design; Textile lining; Raised platform midsole; Rubber outsole; Supports the Better Cotton Initiative; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GW6909, Linen Green / Cloud White / Core Black,21,4.8,
17,,,,/us/racer-tr21-shoes/GZ8185.html,,"Bring the comfort and athletic style of running footwear to your everyday look in these adidas shoes. Step through your day confidently with a snug fit and a lightweight midsole that cushions your feet with every step.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",Lace closure; Textile upper; Soft feel; Cloudfoam midsole; Textile lining; Rubber outsole; Primegreen; Imported; Product color: Grey Six / Core Black / Sonic Ink; Product code: GZ8185, Core Black / Core Black / Grey Four,1772,4.6,
18,,,,/us/ultraboost-22-shoes/GY7289.html,,"Every detail accounted for. The proven adidas Ultraboost running shoes are built for each run on your training plan. Hundreds of BOOST capsules are fused together for incredible energy return. An adidas PRIMEKNIT upper hugs the foot to enhance every move. The Linear Energy Push system integrates with the outsole to increase stability for a responsive feel.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Textile lining; Linear Energy Push system; BOOST midsole; Weight: 11.7 ounces (size 9); Midsole drop: 10 mm (heel: 25 mm / forefoot: 15 mm); Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Shadow Maroon / Core Black / Metal Grey; Product code: GY7289, Cloud White / Cloud White / Vivid Red,2496,4.7,
19,,,,/us/supernova-2-running-shoes/GW9087.html,,"Who says running needs to be uncomfortable? These shoes are designed to help you run comfortable every time, on any terrain. From a precisely balanced mix of Bounce and increased Boost in the midsole to a new padded tongue and heel patch construction, experience comfort with every step. 

Supernova 2 is now made with a lower carbon footprint of 10% compared to the 2020 Supernova. From raw material extraction, processing, packaging, all the way to the end of product's life, we calculate and communicate its carbon footprint, conforming to an internationally recognized standard: ISO 14067 

To reduce our footprint, we need to measure it. The concise footprint results made available to you, provide full transparency on the complete lifecycle of the product. This is just one of our initiatives to help reduce our footprint.",Regular fit; Lace closure; Boost and Bounce midsole; Reduced carbon footprint; Direct injected TPU outsole; Padded tongue and heel; Weight: 275g; Midsole drop: 9mm (heel: 25mm / toe: 16mm); Imported; Product color: Core Black / Grey Six / Core Black; Product code: GW9087, Grey Six / Silver Metallic / Beam Orange,145,4.5,
20,,,,/us/adilette-comfort-sandals/GX4301.html,,Slide feet first into comfort. These adidas slides are the epitome of versatility and laid-back vibes. A contoured footbed delivers plush cushioning. The classic design features a bandage upper with 3-Stripes branding.,Regular fit; Slip-on construction; Bandage upper; Contoured footbed; EVA outsole; Imported; Product color: Signal Orange / Signal Orange / Vivid Berry; Product code: GX4301, Signal Orange / Signal Orange / Vivid Berry,4947,4.8,
21,,,,/us/stan-smith-shoes/FX5501.html,,"Timeless appeal. Effortless style. Everyday versatility. For over 50 years and counting, adidas Stan Smith Shoes have continued to hold their place as an icon. This pair shows off a fresh redesign as part of adidas' commitment to use only recycled polyester by 2024. With a vegan upper and an outsole made from rubber waste, they still have iconic style, they're just made with the planet in mind.

This product is made with vegan alternatives to animal-derived ingredients or materials. It is also made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",Regular fit; Lace closure; Synthetic lining; Rubber outsole; Vegan; Imported; Product color: Cloud White / Cloud White / Collegiate Navy; Product code: FX5501, Pantone / Cloud White / Core Black,13054,4.7,
22,,,,/us/qt-racer-3.0-shoes/GW1440.html,,"Put a sheen on your 3-Stripes and a pop of animal print at your ankles. These adidas shoes deserve to be seen, whether you're running errands or sitting in the sunshine. They feature Cloudfoam cushioning and a memory foam sockliner, so your feet feel comfy all the way around.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Textile lining; Cloudfoam midsole; Memory foam sockliner; Synthetic outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Gold Metallic; Product code: GW1440, Cloud White / Bliss Orange / Zero Metalic,18,4.4,
23,,,,/us/lite-racer-adapt-5.0-shoes/HR1800.html,,"These wide fit adidas shoes are crafted with a Cloudfoam midsole and cushioned sockliner for a light and springy feel. They're inspired by running shoes, but work just as well for juggling daily tasks as they do for jogging.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Wide fit; Slip-on with laces; Textile upper; Lightweight; OrthoLite® sockliner; Cloudfoam midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Grey Six; Product code: HR1800, Cloud White / Core Black / Cloud White,71,4.7,
24,,,,/us/nizza-rf-slip-shoes/S23725.html,,"When worlds collide, magic happens. These adidas shoes are proof. They take vintage B-ball DNA and mix it with a classic design from the world of skate. Voila. Now it's a slip-on. Slide in and go. Anywhere. Anytime.",Slip-on; Textile upper; Rubber outsole; Imported; Product color: Cloud White / Cloud White / Core Black; Product code: S23725, Core Black / Core Black / Cloud White,235,4.4,
25,,,,/us/start-your-run-shoes/GY9233.html,,"You'll want these adidas running shoes the next time you step out on your route. Classic lines and understated colors combine in a style every athlete can appreciate. These trainers are designed around the way women move, featuring heels that support each touchdown and LIGHTMOTION cushioning for elevated response on the road or track. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; LIGHTMOTION cushioning; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Zero Metalic / Crystal White; Product code: GY9233, Dash Grey / Matte Silver / Core Black,5,4.8,
26,,,,/us/ozelia-shoes/GW9378.html,,"Look fast. The adidas OZELIA shoes are rooted in 1990s running designs, but they've been totally reimagined for right now. Textile and suede hug your feet with style that's all about being noticed. And there's no sacrificing comfort for good looks. In fact, Adiprene cushioning feels so pillowy soft, you'll want these on your feet all the time.",Lace closure; Textile and suede upper; Hugs the foot; Adiprene cushioning; Rubber outsole; Imported; Product color: Cloud White / Grey Two / Core Black; Product code: GW9378, Core Black / Collegiate Gold / Pulse Blue,2022,4.7,
27,,,,/us/x_plr-shoes/GX3008.html,,How we see and interact with the world is constantly evolving. You could say every day is an adventure. And these adidas shoes were made for one. Get after the day with an open mind and comfort on your feet.,Lace closure; Textile upper; Rubber outsole; Imported; Product color: Cloud White / Cloud White / Cloud White; Product code: GX3008, Sesame / Core Black / Sesame,244,4.6,
28,,,,/us/vulcraid3r-slip-on/GW4108.html,,,Imported; Product color: Green Oxide / Green Oxide / Cloud White; Product code: GW4108, Core Black / Signal Orange / Cloud White,41,4.1,
29,,,,/us/hoops-3.0-mid-classic-vintage-shoes/GW3019.html,,"Pick up your dry cleaning or chill in the park with your pals. Dress in track pants or chinos. Wear whatever you want as you do all of your everyday deeds in style and comfort in these adidas shoes. The iconic 3-Stripes on the synthetic leather upper, plus a rubber cupsole underneath, create a heritage vibe.",Regular fit; Lace closure; Synthetic leather upper; Cushioned feel; Textile lining; EVA sockliner; Rubber outsole; Imported; Product color: Core Black / Core Black / Cloud White; Product code: GW3019, Core Black / Core Black / Cloud White,134,4.7,
30,,,,/us/nmd_r1-primeblue-shoes/GZ9260.html,,"Pack your bag, lace up and get going. City adventures beckon in these NMD_R1 shoes. An update to an acclaimed '80s runner from the adidas archive, these modern sneakers have a soft, stretchy knit upper and energy-returning Boost cushioning for all-day comfort. Bold color and signature midsole plugs make a statement, so wherever you're headed, you're sure to show up in style.

This product is made with Primeblue, a high-performance recycled material made in part with Parley Ocean Plastic. 50% of the upper is textile, 75% of the textile is Primeblue yarn. No virgin polyester.","Lace closure; Stretch knit upper; Supportive, sock-like fit; Boost midsole; Rubber outsole; Primeblue; Imported; Product color: Cloud White / Cloud White / Gum; Product code: GZ9260", Core Black / Core Black / Core Black,2569,4.6,
31,,,,/us/ultra-4d-shoes/GZ1336.html,,"Every day is an opportunity to improve: your expectations, your outlook, your run. The Ultra 4D is coded to help get you there, starting with a 3D-printed 4D midsole designed to stabilize your ride. Long-lasting cushioning helps you go the distance, and adidas PRIMEKNIT wraps your foot for support through every stride.",Lace closure; adidas PRIMEKNIT upper; 3D-printed 4D midsole; Textile lining; Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Night Metallic / Beam Yellow; Product code: GZ1336, Core Black / Zero Metalic / Pulse Lilac,113,4.8,
32,,,,/us/stan-smith-shoes/HQ3967.html,,"Millions of people have laced into adidas Stan Smith sneakers since the '70s, and every person puts their own spin on the look. So simple, versatile and fresh, these classic shoes adapt effortlessly. They can be dressed up or down. They look just as good on runways as on city streets. So wherever you wear this pair, you can count on them to help express your personal style. We made them, but you get to make them your own.

Made in part with recycled content generated from production waste, e.g., cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Synthetic upper; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Magic Beige / Magic Beige / Off White; Product code: HQ3967, Supplier Colour / Cloud White / Gold Metallic,2492,4.6,
33,,,,/us/puremotion-adapt-shoes/GY2283.html,,"Built for running. Revitalized for style. Sharp and simple, meet clean and laceless. These adidas running-inspired shoes have a textile upper and elastic straps for a minimalist look. The snug, sock-like feel keeps you light on your feet. Cut what's unnecessary, keep the attitude.","Regular fit; Slip-on construction; Textile upper with elastic straps; Snug, sock-like feel; Running-inspired laceless shoes; Cushioned Cloudfoam midsole; Synthetic outsole; Imported; Product color: Shadow Maroon / Shadow Maroon / Almost Pink; Product code: GY2283", Core Black / Cloud White / Grey Five,2043,4.5,
34,,,,/us/grand-court-2.0-shoes/GV6820.html,,"Start your little one's trainer game off right with these infants' adidas Grand Court shoes. The camo-print 3-Stripes won't go unnoticed at playgroup or the park, and the sturdy rubber cupsole will withstand lots of exploring. The two hook-and-loop straps can be adjusted to make sure they stay put, even if your infant rarely does.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop closure; Synthetic leather upper; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Green Oxide / Royal Blue; Product code: GV6820,,5,5.0,
35,,,,/us/swift-run-22-shoes/GW8166.html,,"Remember the first pair of sneakers you fell in love with? Relive the memory every day in these juniors' adidas Swift Run 22 Shoes. Rooted in running but designed for the daily grind, they keep you comfortable with a supportive knit mesh upper and a cushioned EVA midsole. Oh, and they look good too. Win win. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Snug fit; Lace closure; Knit mesh upper; Hugs the foot; EVA midsole; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Grey Five / Cloud White; Product code: GW8166, Core Black / Grey Five / Cloud White,152,4.3,
36,,,,/us/edge-lux-shoes/GZ6741.html,,"Comfort is key, whether you're racing to catch a train or rolling up some miles on the weekend. These adidas running shoes have a Bounce midsole that's light and flexible to keep you moving. A padded Geofit collar locks you in, so don't be afraid to stride it out.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Women's-specific fit; Lace closure; Textile upper; Geofit padded collar; Molded sockliner; Bounce midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Zero Metalic / Grey One; Product code: GZ6741, Wonder Mauve / Chalk White / Magic Mauve,192,4.0,
37,,,,/us/adilette-comfort-slides/GY9659.html,,"From yoga on the beach directly to brunch? We've got you covered. You'll move with easy freedom all summer in these comfortable slip-ons. These adidas slides feature a playful floral print, giving you a kick of extra energy and style wherever you go.",Regular fit; Slip-on construction; Synthetic upper; Slides with a flower print; Contoured footbed; Imported; Product color: Grey One / Bliss Pink / Core Black; Product code: GY9659, Signal Orange / Signal Orange / Vivid Berry,4947,4.8,
38,,,,/us/forum-84-low-shoes/GV9606.html,,"Remember the epic shots, close games and fierce rivalries that defined '80s B-ball? Even if you weren't around to watch them live, you can relive the era in these adidas Forum shoes. Eye-catching colors give a shoutout to sport while the low top silhouette has all the details you covet: the crisscross design, smooth leather and ankle strap.",Lace closure with hook-and-loop strap; Leather upper; Textile lining; Rubber outsole; Imported; Product color: Off White / Scarlet / Collegiate Royal; Product code: GV9606, Off White / Scarlet / Collegiate Royal,421,4.8,
39,,,,https://www.adidas.com/us/zntasy-capsule-collection-shoes/GZ2298.html,,"Whether your priority is fashion or function, everyone can agree on these adidas sneakers. Behind the stylishly muted colors, the shoes are packed with speed-boosting technology. The Lightstrike cushioning helps propel you forward, while the rubber cupsole is firm yet flexible. Style, meet speed. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; Lightstrike cushioning; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Gum; Product code: GZ2298, Cloud White / Cloud White / Bright Red,27,4.5,
40,,,,/us/superstar-shoes/FV3285.html,,"The adidas Superstar Shoes first stepped onto the basketball hardwood in 1970. It didn't take long for them to make the leap from athletic gear to streetwear staple. These shoes show off the materials, proportions and style that made the original such a legend. They've got a smooth leather upper with sporty 3-Stripes and a heel tab. They're finished off with the world-famous rubber shell toe.","Regular fit; Lace closure; Leather upper; Comfortable, supportive feel; Iconic shell-toe trainers; Textile lining; Rubber outsole; Imported; Product color: Cloud White / Cloud White / Cloud White; Product code: FV3285", Cloud White / Ice Mint / Cloud White,10530,4.7,
41,,,,/us/znsara-boost-lifestyle-adult-shoe/GZ4923.html,,"In a crowded galaxy of sneakers, these adidas shoes give you the best of all worlds. Heritage meets high fashion in the bold details, which are inspired by old-school sneakers. On the inside, the cushioned BOOST cookie in the heal combines with LIGHTMOTION for springiness to give you day-long comfort. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; BOOST in heel; LIGHTMOTION cushioning; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Silver Metallic / Carbon; Product code: GZ4923, Core Black / Silver Metallic / Carbon,1,4.0,
42,,,,/us/duramo-10-wide-shoes/GY3867.html,,"Whether you're headed out for a morning run or meeting up with friends for an evening out, keep your feet comfortable and your style on point in these adidas wide-fit shoes. A mesh upper helps you stay cool, while superlight cushioning cradles every step you take.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Wide fit; Lace closure; Sandwich mesh upper; Supportive no-sew overlays; Soft heel; LIGHTMOTION cushioning; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GY3867, Core Black / Pulse Blue / Team Real Magenta,53,4.6,
43,,,,/us/ultraboost-dna-shoes/GV8719.html,,"What happens when you take a beloved running shoe and tweak it for everyday wear? You get the Ultraboost DNA. It lives up to its namesake with foot-hugging adidas PRIMEKNIT and midsole BOOST for energy return and all-day comfort. Lively details and textures make it a legend all on its own.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Textile lining; Fitcounter molded heel counter; BOOST midsole; Weight: 18.6 ounces (size 7); Midsole drop: 9 mm (heel: 24 mm / forefoot: 15 mm); Stretchweb outsole with Continental™ Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Bliss Orange / Almost Blue / Beam Orange; Product code: GV8719, Cloud White / Cloud White / Core Black,39,4.7,
44,,,,/us/nmd_r1-v2-shoes/HQ2150.html,,"Head into the future with confidence. Not to mention style. Inspired by running silhouettes from the '80s archive, NMD was born in 2015 to merge sleek style with modern technologies and comfort. These juniors' adidas NMD_R1 V2 shoes keep your feet cushioned with a responsive BOOST midsole. Chic transparent overlays add a cyberpunk vibe. The future is yours. Go and get it.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; Textile upper; Snug feel; BOOST midsole; Textile lining; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Mesa / Mesa / Core Black; Product code: HQ2150, Focus Olive / Core Black / Cloud White,731,4.6,
45,,,,/us/court-platform-cln-shoes/GW9784.html,,"Stand head and shoulders above the competition. These adidas skate-inspired sneakers have a thick, platform-style midsole for added elevation. The bold overall print on the canvas upper seals the deal.

Our cotton products support more sustainable cotton farming.",Regular fit; Lace closure; Canvas upper; Women's-specific design; Textile lining; Raised platform midsole; Rubber outsole; Supports the Better Cotton Initiative; Imported; Product color: Cloud White / Bliss Orange / Cloud White; Product code: GW9784, Linen Green / Cloud White / Core Black,21,4.8,
46,,,,/us/adilette-comfort/GX7220.html,,,Imported; Product color: Cloud White / Clear Aqua / Active Blue; Product code: GX7220, Core Black / Core White / Grey Six,9748,4.7,
